img_paths,labels,pred_labels
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VII_46a_1.jpg,輪直賜食詢以故事逐日記錄編成,輸直賜食詢以故事逐日記錄編
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_28b_1.jpg,黎景徽奏一對諸訟事理干到外任官輕則移該,黎景綏奏一對諸訟事理下到外任官輕則移該
Tale of Kieu 1866/page051b_3.jpg,楊二楊三黨軰命東閣學士裴廷員翰林侍書,楊二楊三黨覃命東閣學士裴廷員翰林出書
Tale of Kieu 1871/page021_13.jpg,門追徵公私賍罸及度文檢秋各項前應八官,門迪徵公私駐罸及度文檢收各項鉄應入宫
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_80b_7.jpg,躍而揮戈孰不縹絩而指掌試徵眾志可卜人,羅而擅戈孰不釋縱而旨掌試徵眾志可卜人
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XIX_16a_1.jpg,為諫官議論切直今撫綏百姓保障一方當奉法,為諫官議論切直今撫綏百姓保障一方當奉法
Tale of Kieu 1872/page10b_13.jpg,馬司儀衛司錦衣衛副中軍府清華乂安等處,馬司儀衛司錦衣衛副中軍府清華乂安等處
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_12a_1.jpg,知者幸正之,知者幸正之
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_45b_3.jpg,陽言自縊上尊號曰英宗峻皇帝,陽言昌縊上尊號曰英宗晦皇帝
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_59b_4.jpg,對壘少尉黎可等守東門司徒黎禮守南門太,對壘少尉黎可等守東門司徒黎禮守南門太
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_32b_5.jpg,難俟其成功欲遂素志㱕山林不復汝禁令,難俟其成功欲遂素志歸山林不復汝禁令
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_35b_4.jpg,爲盗橋梁道路有頽弊者隨便修培吏事簿牒,為盗橋梁道路有蕉弊者隨便修指吏事簿牒
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_33a_2.jpg,不數年間軍聲大振,不數年間軍聲大振
Tale of Kieu 1866/page065b_10.jpg,紀帝從之,紀帝從之
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_77b_3.jpg,城以兵窺我邊境大水,城以兵第我邊境大水
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IX_19b_3.jpg,政定南王榮如圭瓚用啓宇田尙其受命承休,政定南王榮加圭瓚用啓宇田尚其受命承休
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_13b_22.jpg,掉鴞鳥之寸舌而凌辱朝廷委犬羊之尺軀而倨,旨端駕之才舌而凌辱朝廷委火罕之尺軀而經
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_50a_1.jpg,津納官逐等正一品金二兩從一品金一兩半,津納官逐等正一品金二两徔一品金一两半
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_IV_20a_15.jpg,四岐人堯咨曾蒸於妻母時有,門或人堯咨曾蒸称妻母時有
Tale of Kieu 1866/page02b_4.jpg,芇根原畧事情仍之,芇根原畧事情仍之
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_2a_3.jpg,誣奏遂弑宗失凣十五王公殆盡召,誣奏遂殺宗室凣十五王公殆盡
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_32a_8.jpg,門有詩題云不辝萬里整師徒惟欲邉氓赤子,門有詩題云不辝萬里整師徒惟欲邉叛赤子
Tale of Kieu 1872/page62a_17.jpg,泄併誅於是自率家属親戚入禁中守度䦕城門,泄併誅於是自率家属親戚入禁中守度開城門
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_14b_10.jpg,冬十月北蛮寇邉命督將范敬恩討,冬十月北蛮冦圖復命督将范敬
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_II_38a_3.jpg,春二月天慶殿前芝草生,春二月天󰆑殿前芝草生
Tale of Kieu 1871/page015_19.jpg,五月帝遣司空黎禮,五月帝遣司空黎禮
Tale of Kieu 1866/page027a_2.jpg,鎮寧府土官琴公差頭目來朝貢順平州土官道,鎮寧府土官琴公差頭目來朝貢順乎州土官道
DVSKTT-1 Quyen thu/DVSKTT_thu_VI_9b_8.jpg,指揮𣐳至是代丁氏爲帝乃都華閭,旨揮使至是代丁氏爲帝乃都華閭
Luc Van Tien/nlvnpf-0059-010_13.jpg,言也明開墾田粮桑絲每户一𤱈開爲三𤱈,言也明能爛想田粮柔絲每户一𤱈開為三𤱈
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_73b_7.jpg,亦傾心順服節制鄭松差羙郡公裴文奎将兵,亦傾心順服節制鄭松差羙郡公裴文奎將兵
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_18a_11.jpg,榮封爲理國府欽差節制各處水步諸營兼總,榮封爲理國府欽差節制各處水步諸營兼總
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_31b_6.jpg,而業保守成紀綱制度罔不󰍶張號今典文煥,而業保守成紀綱制度問不畢張號令典文煥
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_II_27b_1.jpg,心莫迪莫邃莫遠及阮勛冒姓莫者皆不得,心莫迪莫邃莫遠及阮勛冐姓莫者皆不得
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_42a_3.jpg,賞後興孝王討沱江蠻泊白鶴江夜夢神曰前年,賞後興孝王討船江蠻泊白鶴江夜夢神曰前年
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VIII_18b_7.jpg,阮有勅裴仕良蔡伯秩等皆敗走棄其船艘銃,阮有勅裴仕良蔡伯秩等皆敗走棄莫船艘窺
Tale of Kieu 1866/page05b_21.jpg,幸愛州至武瀧江其俗相傳游涉此江者多被害,幸爱州至武瀧江其俗相傳游涉此江者多被害
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VIII_27a_2.jpg,有嚴原有所買龍衮禁物貯在箱内恐明國檢,有嚴原有所買龍衮禁物貯在籍内恐明國稱
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_14a_13.jpg,不可勝言旌别賢否勸懲無由自今在内六科,了可勝言旌别賢否勸懲無由自今在内六科
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_15b_8.jpg,三月旨揮定錢陌文數及絹布長短尺寸并紙,三月旨揮定錢陌文數及絹布長短足寸并欲
Tale of Kieu 1871/page031_5.jpg,本衙門視理一切公務該属下僚齊來承禀長官,本衙門視理一印公務該属下僚齋來承禀官
Tale of Kieu 1871/page118_15.jpg,開會試科賜阮亮采黄珣陳永綏等進士及第,聞會試科賜阮亮卒黄疑陳水綏等進士及第
Tale of Kieu 1871/page109_4.jpg,每春首行葆神禮於太廟禮󰍶行慶壽禮至是始,每春首行擧神禮於太廟禮畢行󰆑爭禮至是始
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_71a_3.jpg,公䏻隐匿罪犯該官不䏻檢覈欺蔽相容吏部,公䏻隱匿罪犯該官不能檢覈欺復相容吏部
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_10a_8.jpg,黎如璧黎伯造何公僚黎宗舍阮暠等布列营,黎如璧黎伯造何公僚黎宗舍阮暠等布列营
Tale of Kieu 1872/page14a_19.jpg,與陳友諒相持未决勝負帝遣黎敬夫使北覘虛,興陳友諒相持未决勝負帝遣黎敬夫使北觀郭
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIV_28b_6.jpg,七月旱祈雨内作監甲主都蘇翁献六眸龜胷上,七月旱祈雨内作監甲主都蘇翁献六眸龜胷上
Tale of Kieu 1872/page12a_17.jpg,民簿籍阮汝撰為北道同知軍民簿籍旨揮,民簿籍阮汝撰為北道同知軍民簿籍旨揮
Tale of Kieu 1872/page43a_8.jpg,何其為乃南征茶全而復其封疆西拨雅蘭,何其為乃南征茶全而復其封疆西拔雅蘭
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_21b_4.jpg,亦自投于火軍士以两梓宮,亦自投于火軍士以两梓宫
Tale of Kieu 1872/page57a_9.jpg,宫䯻粧樣五月旱祈得大雨染宏主都何兒,宫稽難旨五月旱祈得大雨業宏主都何兒
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_26b_4.jpg,春正月設慶成大願佛會於龍,春正月設慶成大願佛會於廉
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_57a_9.jpg,庚戌二十一年,庚戌二十一年
Tale of Kieu 1872/page33b_2.jpg,家貲厚待賓客及戊戌年起集義兵經營天,家費侵街衢善容及戊戌年起集義兵經營天
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_IV_1a_5.jpg,右司侍郎參知海西道簿籍如故内密院副使,右司侍郎參知海西道簿籍如故内密院調使
Luc Van Tien/nlvnpf-0059-057_7.jpg,軍爭献世羙馘于軍門賞功󰍶九月莫敬典率,軍争献世羙馘丁軍門賞功軍九月莫敬典率
Tale of Kieu 1871/page086_6.jpg,劫尼催世時催群之,刼尼催世時催群之
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_48b_3.jpg,勑旨各衛司儒指揮宿直應務满考以上果能,勑旨各衛司儒指揮宿直應務漏考以上果能
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIV_4a_8.jpg,戊戌二十一年,戊戌二十一年
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VIII_47a_1.jpg,廣推陰澤自此始以細江縣轉運副使刘叔,廣推蔭澤自此始以細江縣轉運副使刊叔
DVSKTT-1 Quyen thu/DVSKTT_thu_III_1a_3.jpg,裴仕林等回清華奉迎聖駕進御京城群臣皆,義徃称等回清華奉迎聖駕進御京城群臣皆
Tale of Kieu 1871/page103_17.jpg,春正月二十,春正月二十
Luc Van Tien/nlvnpf-0059-072_2.jpg,仁宗阮太后尊諡曰宣慈仁懿昭肅皇太后是,仁宗阮太后尊謚曰宣慈仁懿昭肅皇太后是
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_III_4b_7.jpg,諸道皷行而前與賊交戦賊徒敗走大致克捷,諸道皷行而前興賊文戦賊徒貶走大𦤶充親
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VIII_3b_0.jpg,廣東鎮守總兵管領兵馬來甚眾帝命司㓂,徃體探虚實還報星到歸省無審訪聽信行
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_23b_8.jpg,阮登爲户部右侍郎並加侯爵參政唐川子阮,阮登爲户部右侍郎並加侯爵參政唐川子阮
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_16a_8.jpg,迎恭王名克昌恭王固辝乃迎帝于西邸即位後,沙陳巨名充目未王因即乃迎帝于两卿即位後
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_30a_6.jpg,墮井薨其󰕛倒戈降蜀王於是築城于越裳廣千,隆并薨其眾倒戈降謂王於是築城于越裳府十
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_39b_5.jpg,部尙書御史󰉟都御史東閣大學士八侍經筵,部尚書御史󰱑都御史東閣大學士入侍經筵
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_53a_0.jpg,百官進朝不得唾放芙榴殘汁於丹墀門庭,百官進朝不得醫放羙未未祥門拜門拜門庭
Tale of Kieu 1872/page51b_16.jpg,以奪於後何有於信乎,以奪於後何有於信乎
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_19a_8.jpg,勦安勇武寧等縣時莫茂洽棄舟步行至鳳眼,勦安勇武寧等縣時莫荗洽棄舟步行至鳳眼
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_IV_22b_1.jpg,克副提領四城軍務鄒山伯黎壽死于陣後伯,充副提領四城軍務鄒山伯黎壽屍于歸後伯
Tale of Kieu 1872/page62a_11.jpg,手詔曰昔商家至盤庚五遷周室迨成王三徙𡸈,手詔曰昔商家至繼庚五遷周害追成王三從𡸈
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIV_42b_2.jpg,郡公鄭根預馳捷牌來獻其畧云兹者仰仗天,郡公鄭根預馳捷牌來獻其畧云兹者仰伏天
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VIII_24b_0.jpg,太宗匡義太平興國元年,太宗匡妻太平興國元年
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VII_40a_9.jpg,溪侯武護陽川侯武如桂等擊鄭綏于清華大,溪侯武諱陽川侯武如桂等擊鄭綏于清華大
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_79b_8.jpg,見書失之也,見書失之也
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_14a_1.jpg,明永曆二十年,明永曆二十年
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_6a_4.jpg,裴必勝等七名至廷試賜阮俊等七名並同進,裴必勝等七名至廷試賜阮俊等七名並同進
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VIII_31a_0.jpg,兵騎當時貴重震服百蠻尉佗不能逾也,兵騎當時貫重震服百蠻尉扈不䏻逾也
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XIX_25b_11.jpg,昇龍城之南福林坊居之,昇龍城之南福林坊居之
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_IV_5b_1.jpg,公武德恭營分兵前後夾攻德恭率子弟奔󰒂,公武德恭營分兵前後夾攻德茶率子弟奔爱
Tale of Kieu 1872/page69a_7.jpg,一鄕常遊覧山川足跡半天下求所謂學宫文廟,一鄕常遊莫山用足跡半天下求所謂學宫文廟
Tale of Kieu 1866/page030a_3.jpg,萬世之業也宜哉,萬世之業也宜哉
Tale of Kieu 1871/page089_0.jpg,思功臣命朝官賚靖國公范篤厚澤公鄧訓榮,思功臣命朝官賫靖國公范篤淳澤公鄧訓察
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_37b_3.jpg,逮下上皇嘗築虎圈於望樓陛令軍士摶虎御樓,建下上皇嘗築虎園於望樓陛令軍士搏虎御樓
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XIX_5b_7.jpg,天下命南軍都督府左都督駙馬都尉臨淮伯,天下命南軍都督府左都督駙馬都尉臨难伯
DVSKTT-1 Quyen thu/DVSKTT_thu_I_6a_6.jpg,初一日有黑猿精啖日日當食日食則國有灾,初一日有點據精陵日日雷食日食則國有灾
Luc Van Tien/nlvnpf-0059-005_15.jpg,潜謀易其爪私謂杲娘曰吾聞父母深恩重如天,潜謀易其爪私謂杲娘曰吾聞父母深息重如天
Luc Van Tien/nlvnpf-0059-028_7.jpg,抔得休息人民飢饉米一升直錢一陌後山東,不得休息人民飢饉米一并直錢一陌後山東
Tale of Kieu 1866/page052a_10.jpg,群童朝廷法制所不能懲况廌等德薄鞌能化,群童朝廷法制所不能懲况虜等德薄安能化
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_V_7a_13.jpg,順聖皇后曰順聖保慈太上皇后群臣上尊號,順聖皇后曰順聖保慈太上皇后群臣上尊號
Tale of Kieu 1871/page129_17.jpg,三年陞充典吏又幹事三年無過犯陞充都吏,三年陞充典吏又幹事三年無通犯醝充都史
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_X_58a_6.jpg,明嘉靖二十二年,明嘉靖十二年
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_29a_2.jpg,梓宫回塟于福安陵立天寧殿奉事從生母昭,梓宫回塟于福安陵立天擊殿奉事從生母昭
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_47a_2.jpg,係隆冬百官著羅紵絲衣以順時候停著沙衣,係隆冬百官著羅紵絲衣以順時候停著紗衣
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_63b_0.jpg,該二千六百二十二年,該二千六百二十二年
Tale of Kieu 1871/page132_3.jpg,左都督棠溪侯阮舘為中軍都督府右都督荗,左都督棠溪侯阮舘為中軍都督府右都督族
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIV_36b_5.jpg,明土官受莫敬恭賄賂又𮞏奏明帝許敬恭安,明土官受莫敬恭賄賂又𮞏奏明帝許敬恭安
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_5a_3.jpg,春二月遣内書家黄佐寸送,春二月遣内書家黄佐于號
Tale of Kieu 1871/page129_3.jpg,巧思之多皆此𩔗也,式魏之多帝此號也
Tale of Kieu 1866/page062a_4.jpg,瑞郡公及裨将二十,瑞郡公及禪将二十
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_X_10b_1.jpg,妄謂横字古人協作仄聲人目爲魯考官時考,妾謂横字古人協作又聲人目為魯考官時者
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_54b_6.jpg,憲左都督黄義膠等並爲督率陪從黎仕澈鄭,憲左都督黄義膠等並爲督率陪從黎仕澈鄭
Luc Van Tien/nlvnpf-0059-055_14.jpg,春正月選丁男壮者充軍五,春正月還丁男壮者充軍伍
Tale of Kieu 1872/page38b_7.jpg,應豊行宫省耕不雨禱於行宫皇龍見于洞靈,應豊行宫省耕不雨禱於行宫黄龍見于洞靈
Tale of Kieu 1866/page036b_11.jpg,歟抑不能任賢使能而所用類皆昏瑣而致然,歟抑不能任賢使能而所用類皆背瑣而致然
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_34b_4.jpg,先志之未成僃前聖之未僃耶,先志之末成僃前聖之未僣即
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_18a_2.jpg,王保寕侯駙馬郎楊嗣明等謀牧捕英武計定𢃄,王保寧侯駙馬郎楊嗣明等謀收捕英武許定帶
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VII_11a_2.jpg,秋葉俊傑晨星奔走前後者既乏其人謀謨帷,秋棄俊傑最星奔走前後者院乏其人謀謨惟
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_23b_2.jpg,郎行西上閤門使尙書省員外郎李寳臣行東上,鄩行西上閣門使尚書省員外郎李寳臣行東上
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_X_14b_0.jpg,加陞國老太保參預朝政致仕許户科事中,加陞國老太保參預朝政致士許户科給事中
Tale of Kieu 1871/page082_17.jpg,公議還京觧送敬恭男子以献,公議還京觧遂敬恭男子以孤
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_9b_12.jpg,春正月放元軍還國,春正月放元軍還國山
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_IV_15a_11.jpg,鄭根爲欽差節制各處水步諸營兼總政柄太,鄭根爲欽差節制各處水步諸營兼總政柄太
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_I_3a_16.jpg,壬戌三十二年,壬戌三十二年
Tale of Kieu 1871/page065_6.jpg,士大夫貪富貴希胡氏意上書勸誅陳氏子孫,二品以下黒國二時士大夫貪富貴帝胡氏意
Tale of Kieu 1872/page55a_9.jpg,接禮各相喜賀自此南北兩國復通命工部左,援疆名相章賀自此南北南北南國復通命工
Luc Van Tien/nlvnpf-0059-097_11.jpg,尚書少傅泉郡公阮惟時同阮壽春阮春正阮,尚書少傅泉郡公阮惟時同阮壽春阮春正月阮
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VIII_2b_2.jpg,玉陛中豸彩以章三品服鷁舟再駕八荒風詩,玉陞中勇彩已章三品服騶舟再駕入荒風詩
Luc Van Tien/nlvnpf-0059-070_12.jpg,月宴群臣於天安殿,月宴群臣於天安殿
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VIII_22b_7.jpg,杙以襨蒼黃崩潰士卒溺死太半權乘勝追擊擒,犬以覆蒼黄崩潰士卒溺死太半權乘勝道擊擒
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_X_57b_7.jpg,春正月封僧枯頭爲國師,春正月封僧枯頭爲閣師
Tale of Kieu 1871/page118_20.jpg,黄榜五月報天寺門石井無故填壞六月,黄按五月報天寺門石并舞献旗瘼其
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_IV_15a_16.jpg,結資其兵糧以圖進取,結緣其兵船以國𨖲
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_45a_7.jpg,貧因鬻而受賂也則增級俸錢食物使富其家,貧因鬻而受賂也則增給俸錢食物使富其家
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XIX_17b_0.jpg,二年餘帝無撥亂才又棄,二年餘十審撾阮文
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_54b_5.jpg,纔三日未及改元鄭惟岱將㱕西都,纔三口夫及改元鄭惟岱将歸西都
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VII_40a_3.jpg,禄等為左隊拒阮倦鄭文海等為右隊拒莫玉,禄等為左隊拒阮倦鄭文海等為右隊拒莫玉
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_X_2a_9.jpg,俊阮瀨官時吏部左侍郎阮俊右侍郎阮瀨等,俊阮瀨宦時連部左侍郎阮俊右侍郎阮瀨等
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_II_8a_3.jpg,元𭛁江淮江襾胡廣三行省𫎇古漢南軍及雲,元𤼵江难江西隊廣三行省蒙古漢南軍及雲
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_34a_5.jpg,詔繼今係國忌日許著紗布不得著羅綺綵衣,詔繼今係國忌日許著紗布不得著羅編󰱥不
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_27b_6.jpg,不惜之,不惜之
Luc Van Tien/nlvnpf-0059-018_2.jpg,等鞠訟獄屢入人罪過於惨刻請汰外任勾寘,等鞠諭獄優入人罪過於惨刻請汰外仁曰於
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_31b_4.jpg,方事參知阮廷歷范瑜等告哀參知黎傳都事,方事參知阮廷歷范瑜等告哀參知黎傳都事
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_6a_5.jpg,沿社地分珥河夜涸一克餘至有秉燭捕魚者,沿杜塘好珥河夜澗一刻餘至有秉淵捕魚者
Tale of Kieu 1866/page037b_4.jpg,旨揮諸府路鎮州縣峝󰀋庄軍民諸色係有貯,旨揮諸府路誨州縣扇將爲在軍民諸邑係有貯
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_III_9b_15.jpg,君不祭於臣僕父不祭於支庶况又與夷爲侣,君不察於臣僕父不祭於支庶况又與夷爲侣
Tale of Kieu 1872/page54a_19.jpg,兵欲殺之寶覺舉兵擊放,兵欲殺之禦兵擊兵擊秋
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_43b_2.jpg,鄭檜兄弟不和清華起乱乃率子弟投降于莫,鄭檜兄弟不和清華起説乃率子弟投降于莫
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_10a_0.jpg,新樣𥿄依例承行如不是者引納論罪,新樣紙依例承行如不是者引納論罪
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_6a_1.jpg,明爲興化處憲察使張論道黎純噽寧達黎僚,明爲興化處憲察使張論道黎純謦寧達黎殺
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_5b_3.jpg,秋七月差指揮校尉公同承宣司䟽决潦水,秋七月琴旨揮校尉公同承宣司疏庶來
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_12b_10.jpg,阮洞為副並汧仁壽賛理軍務會家興鎮守軍討,阮洞為副并汧仁壽賛理軍務會嘉興鎮守軍討
Tale of Kieu 1872/page31a_5.jpg,得徃來别殿若守門不謹容情私放濫入及𢃄,得徃來别殿若守門不諱容情私放濫入及𭓇
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_9b_2.jpg,千六百二十二年,十六百二十二年
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IX_28a_7.jpg,副將軍黎弄及土兵參將丁世嶢咸受節制仍,副将軍黎弄及土兵參将丁世燒咸受節制仍
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_24b_0.jpg,連及中書是郎陳舜俞奉新神主及金󰀋至廟,連及中書侍郎陳舜俞奉新神主及金󰀋至廟
Tale of Kieu 1872/page02b_1.jpg,不聽賊又挑戦惟㦃忿怒分道進戦身先士卒,不聽賊又挑戦惟㦃忿怒分道進戦身先士卒
Luc Van Tien/nlvnpf-0059-019_9.jpg,左庶子兼吏部上書陳鷟二貟提調,左庶子兼吏部尚書陳鷟二員捉調
Tale of Kieu 1871/page060_16.jpg,馬船艘赴京拜謁及将順化廣南二鎮兵粮,馬船艘赴京拜謁及将順化廣南二鎮兵粮
