img_paths,labels,pred_labels
Luc Van Tien/nlvnpf-0059-028_1.jpg,被𡗶欧𠲝𧗱茄𠰺民,𣃣𡗶呐跡𧗱茄呐兵
Luc Van Tien/nlvnpf-0059-044_9.jpg,幔𡗶詔坦塘長劳刀,幔𡗶詔坦塘長劳刀
Tale of Kieu 1872/page46a_9.jpg,小姐沛𣇜買󰡲寧家,沛姐沛𣇜買󰡲詔家
Tale of Kieu 1872/page14b_0.jpg,䜹浪停𥙩爫制,踈浪骨𥙩爫神
Tale of Kieu 1872/page23b_8.jpg,断膓台六分岐,断膓旨十女防
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_I_18b_9.jpg,宋端元,宋端拱
Tale of Kieu 1871/page131_6.jpg,𦖑払呐㐌歇調,𦖑払呐㐌歇調
Tale of Kieu 1871/page133_22.jpg,情初來𣼽坤寒,信初來𣼽坤寒
Luc Van Tien/nlvnpf-0059-104_14.jpg,排𦋦六礼産床,排𦋦六礼産床
Tale of Kieu 1872/page80a_8.jpg,𦖑払呐㐌歇調,𦖑払呐㐌歇調
Tale of Kieu 1866/page066a_6.jpg,𦖑払呐㐌歇調,𦖑払呐㐌歇調
Tale of Kieu 1872/page07a_3.jpg,勾神吏慢笔花󰖽潙,勾神吏摱笔花𠁑满
Tale of Kieu 1871/page103_1.jpg,𠄼𢆥雄據󰜋方海瀕,𠄼離雄據󰜋方海瀕
Tale of Kieu 1872/page28a_18.jpg,𠬠払皮擢青春,𠬠払皮擢清春
Tale of Kieu 1866/page060a_17.jpg,炪炉香󰇾泛同𣈜初,炪󰌎香󰇾泛銅𣈜初
Tale of Kieu 1872/page47a_11.jpg,催催㐌默𠓨𫒥󰝸差,催催㐌默𠓨𪹚庄差
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_12a_13.jpg,宋元祐,宋元祐
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_12a_17.jpg,宋元祐,宋元祐
Tale of Kieu 1871/page075_23.jpg,𢖵圭払吏尋塘深圭,𢖵空払吏尋塘深圭
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VII_23a_9.jpg,庚子,庚子
Luc Van Tien/nlvnpf-0059-082_11.jpg,踈浪𠊚㐌恩餒闭迡,踈浪𠊚㐌恩餞闭迡
Luc Van Tien/nlvnpf-0059-068_3.jpg,㵢㵢花󰲼󰉺残功名,洒㵢花楼󰉺殘功名
Tale of Kieu 1871/page071_9.jpg,出神𦀊丿渚殘𥘀香,尙神𦀊丿渚殘𥘀香
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_35a_15.jpg,明崇禎,明崇禎
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_35b_5.jpg,明崇禎,閉崇禎
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_35b_12.jpg,明崇禎,明崇禎
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_V_3a_9.jpg,唐武德,唐武德
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_V_16b_5.jpg,戊子,戊子
Luc Van Tien/nlvnpf-0059-043_5.jpg,領符阻吏筭排茦湯,頭符阻吏筭麻茦湯
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_71a_4.jpg,戊子,戊子
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_27a_1.jpg,福來農山,缺名莫氏以後
Tale of Kieu 1872/page24b_0.jpg,𠦳尋如䏾松筠,𠦳尋如䏾桧󰟌
Tale of Kieu 1872/page32b_6.jpg,傷咍身分落類,傷咍身分落類
Tale of Kieu 1866/page018b_23.jpg,急迡催拱󰜋吝麻催,念迡催拱󰜋吝麻𬖉
Tale of Kieu 1871/page074_7.jpg,浽𢚸𩛂仍盘桓念西,浽𢚸𩛂仍盘桓念西
Tale of Kieu 1872/page73a_2.jpg,㝵窈窕几文章,㝵病魂几𠬠章
DVSKTT-1 Quyen thu/DVSKTT_thu_VI_7b_0.jpg,後陳紀,後陳紀
Tale of Kieu 1871/page030_5.jpg,磊誓催㐌負仿貝花,磊誓催㐌負仿貝花
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IX_1a_1.jpg,後陳紀,斂陳紀
Tale of Kieu 1866/page043a_4.jpg,㐱𠲖圭舘󰜋命,㐱𠲖圭貫󰜋命
Tale of Kieu 1871/page002_23.jpg,馭車如渃襖裙如𣑻,𨤮車如渃襖裙如料
Tale of Kieu 1866/page01b_23.jpg,馭車如渃襖裙如揇,馭車如渃襖裙如捐
Tale of Kieu 1871/page070_21.jpg,𡥵𠊛世󰀎托寃世尼,𡥵𠊛兜󰀎托寃世尼
Tale of Kieu 1871/page025_14.jpg,下辞𠹚𥛉卒𣈜,下辝󰣝𥛉卒𣈜
Tale of Kieu 1871/page098_12.jpg,媒𫅷師長次𠄩,媒𫅷師長次𠄩
Tale of Kieu 1872/page60b_2.jpg,媒𫅷師長次𠄩,媒𫅷師長次𠄩
Tale of Kieu 1872/page72b_2.jpg,倍󰡲所准園花,倍󰡲所准園花
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_III_4a_11.jpg,丙子,丙子
Tale of Kieu 1871/page115_2.jpg,浽娘灾难㐌苔,浽娘灾𮥷包苔
Luc Van Tien/nlvnpf-0059-020_7.jpg,呵𠸦户陸福䝨生昆,呵𠸦户陸調買生昆
Luc Van Tien/nlvnpf-0059-013_0.jpg,云仙𥄭吏𢚸唹,云仙𥄭吏𢚸𠲖
Tale of Kieu 1866/page051a_1.jpg,別兜䳽内𩄲󰠛󰑼兜,別󰠲䳽内𩄲𡽫󰑼兜
Tale of Kieu 1871/page128_13.jpg,𨅸𨖲雲買待排󰜋𠄩,𨅸𨖲雲買待排󰜋𠄩
Tale of Kieu 1872/page69b_5.jpg,渃𣵶俸㐌㵢寅羡尼,渃紗俸㐌𤐝寅羡尼
Tale of Kieu 1871/page025_1.jpg,頭𬌥𩈘馭呦呦如雷,頭𢚸󰘚馭助呐如雷
Tale of Kieu 1866/page013a_1.jpg,頭𬌥𩈘馭呦呦如雷,頭娥󰘚馭𥆁呐呐雷
Tale of Kieu 1871/page010_13.jpg,𥃱𠫾率𧡊應連占包,𬌓𠫾率𧡊應連占包
Tale of Kieu 1866/page025a_14.jpg,娘浪誓説𥘀𠳒,娘浪誓説𥘀𠳒
Tale of Kieu 1871/page082_15.jpg,𤯩乘群想典𣈙女牢,𤯩乘群𬑉典𣈙女牢
Luc Van Tien/nlvnpf-0059-040_15.jpg,吏添符注𠸗𫢩埃皮,吏添行江𠸗呂埃皮
Tale of Kieu 1871/page005_13.jpg,𧡊𠊛𬛩妬别𡢐世芇,𧡊𠊛𨢇妬別𡢐世芇
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_22b_25.jpg,荆王,荆王
Tale of Kieu 1866/page044b_17.jpg,寔他固󰜋单差𫽄𪟽,寔他固󰜋单差𫽄方
Tale of Kieu 1872/page27a_8.jpg,吕蹎卒㐌𠓨低,吕頭卒㐌𠓨低
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_18b_10.jpg,包城外,包城外
Tale of Kieu 1872/page72a_10.jpg,生強𬂙体強傷,生強𬂙体強傷
Luc Van Tien/nlvnpf-0059-024_18.jpg,丿󰠲﨤伴故知,丿󰦓﨤伴故知
Tale of Kieu 1872/page45b_9.jpg,体㝵体󰞺𦋦𠓨麻傷,体㝵体󰞺𦋦𠓨麻傷
Tale of Kieu 1872/page54b_18.jpg,妾如昆燕落弹,妾如昆燕落弹
Tale of Kieu 1871/page042_17.jpg,聀迷𦖑㐌油油皮散,聀迷𦖑㐌油油皮散
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_V_25b_1.jpg,稱阮,稱既
Tale of Kieu 1872/page18a_15.jpg,𥆾娘𪪳㐌𧖱沙𦛌油,𥆾娘𪪳㐌𧖱沙𫆧油
Tale of Kieu 1866/page06b_10.jpg,󰑼茹𪣘越商家,󰑼茹决越商家
Luc Van Tien/nlvnpf-0059-053_3.jpg,朱𧷺仁󰒂辰欣泊鐄,朱𧷺乞󰒂辰欣泊鐄
Tale of Kieu 1871/page034_22.jpg,𨄹尋泣𢄂時圭,𨄹尋泣事時圭
Tale of Kieu 1866/page044b_16.jpg,󰁮茹奔半州台,󰁮茹奔半𡭧台
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_22b_6.jpg,軍,軍
Tale of Kieu 1871/page043_0.jpg,呂蹎卒㐌𠓨低,呂蹎卒㐌緣冲
Tale of Kieu 1871/page110_11.jpg,𡗶高𣷭𢌌󰜋牟包󰑼,𡗶高𣷭𩯀󰜋牟包󰠲
Tale of Kieu 1871/page118_0.jpg,生強𬂙𧡊強傷,生強𬂙𧡊強傷
Tale of Kieu 1871/page078_1.jpg,版弹此𨄹󰜋排払𦖑,𣃣𦋦叱𨄹󰜋排払𦖑
Tale of Kieu 1872/page41b_15.jpg,汫鐄㐌扔𠬠𠄽信梧,淋鐄㐌󰇥𠬠𠄽信梧
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_I_19b_2.jpg,宋淳元,宋淳化
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_19b_12.jpg,時謂鏹,時罸論
Tale of Kieu 1871/page046_18.jpg,敢洳骨肉死生,敢洳骨肉死生
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_10b_9.jpg,宋元豊,宋元學
Tale of Kieu 1872/page70a_6.jpg,娘群魚󰡢別牢,娘群立建別牢
Tale of Kieu 1872/page79b_8.jpg,自𣈙怯𫔳房秋,𦖑払呐㐌歇調
Tale of Kieu 1866/page068a_5.jpg,𫽄𥪞𧜖襘拱外琴詩,𫽄𫳵𧜖襘拱外琴詩
Tale of Kieu 1872/page27b_11.jpg,停𢚸娘共仕𠿯𠿯寅,停𢚸娘共仕仲寅寅
Tale of Kieu 1872/page81a_17.jpg,󰑼𡗉鐄𥒥沛尋𦝄花,󰑼𠫾鐄𥒥沛尋𦝄花
Luc Van Tien/nlvnpf-0059-003_10.jpg,尊師欺意論盘,尊師欺意論盘
DVSKTT-1 Quyen thu/DVSKTT_thu_IV_3a_4.jpg,天仰,天仰
Tale of Kieu 1872/page11a_2.jpg,自畨𥒥别歲鐄,自番𥒥別𡽫鐄
Tale of Kieu 1866/page065b_6.jpg,𢪀命𫽄虎命牢,𢪀命𫽄虎命牢
Luc Van Tien/nlvnpf-0059-056_1.jpg,喂傕身体群夷麻󰝺,喂催身体群吏麻應
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_20a_2.jpg,封葑便從此媒蘖,封封便從此媒讓
Tale of Kieu 1866/page038a_1.jpg,竹絲𠳨典芸制每𣈜,竹絲𠳨典芸制每𣈜
Tale of Kieu 1871/page003_20.jpg,船情皮󰠼旦尼,船情皮𥊘旦尼
Tale of Kieu 1871/page034_8.jpg,防欺渃㐌典蹎,防欺渃㐌典顒
Tale of Kieu 1866/page017b_8.jpg,防欺渃㐌典蹎,防欺渃㐌典蹎
Tale of Kieu 1866/page030a_5.jpg,𤵺耒群別坤爫牢低,𤵺耒群別坤爫牢低
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_18a_8.jpg,占城通津商,占城通澤廣
Tale of Kieu 1871/page027_8.jpg,浽命添息浽茹,浽命添恩浽茹
Tale of Kieu 1871/page025_7.jpg,沚𥑥生𭎑朱苔襊貪,泟𥑥生柳朱苔襊貪
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_IV_14a_6.jpg,是歲齊亡,是歲齊亡
Tale of Kieu 1866/page050b_20.jpg,役娘報復皮耒,役娘報復皮耒
Tale of Kieu 1866/page058b_13.jpg,𠃅楼員外翁󰜏𦋦𣦍,𠃅楼員外翁妑𦋦𣦍
Tale of Kieu 1866/page045b_22.jpg,𣳮自落𨀈𨀈𦋦,呂自落𨀈𨀈𦋦
Luc Van Tien/nlvnpf-0059-100_13.jpg,㝵戈𣎃論㐌苔𠀧𢆥,㝵戈𣎃論㐌苔𠀧𢆥
Luc Van Tien/nlvnpf-0059-034_1.jpg,仍啉呂浽渃𡽫朱耒,仍麻呂浽渃𡽫朱耒
Tale of Kieu 1866/page066b_20.jpg,払浪哏咘󰜋𠳒,払浪哏咘󰜋𠳒
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_13b_6.jpg,福原五,對嘉靖
Tale of Kieu 1872/page55a_14.jpg,畧𡑝𢚸㐌𤋵𢚸,畧𡑝𢚸㐌𤋵𢚸
Tale of Kieu 1872/page74a_19.jpg,扒󰡲無錫筭塘𢯏花,扒𧗱政陽尋塘𢯏花
Tale of Kieu 1871/page125_6.jpg,實信𦖑㐌閉𥹰,𮗓信𦖑㐌閉𥹰
Tale of Kieu 1872/page72a_14.jpg,拱饒誓説㐌𡗉,拱饒誓説㐌𡗉
Tale of Kieu 1866/page012a_15.jpg,䋦愁欺𫽻朱衝群迡,䋦愁欺𫽻朱衝群迡
Tale of Kieu 1871/page108_20.jpg,賀功𡃹㐌過醝,賀功󰊄㐌過醝
Tale of Kieu 1872/page44a_0.jpg,聀浪梅竹吏𡆫,聀浪檜竹吏𡆫
Luc Van Tien/nlvnpf-0059-035_0.jpg,童浪𡗶坦固咍,童浪𡗶𨔍固咍
Luc Van Tien/nlvnpf-0059-069_11.jpg,𠼦𠋦容呐結塘通家,𠼦閉容呐結塘通家
Tale of Kieu 1871/page058_7.jpg,輸機媒拱求和敢牢,輸𣘃媒拱求和敢牢
Tale of Kieu 1871/page045_21.jpg,刼風塵別包𣇞󰑼催,刼風塵別包𣇞󰑼催
Tale of Kieu 1871/page014_1.jpg,計陀少󰞽𢚸𠊛閉󰅒,計陀少󰞽𢚸𠊛閉󰅒
Tale of Kieu 1872/page79a_18.jpg,妾自遇变旦徐,𦰟自遇变旦徐
Tale of Kieu 1866/page065a_10.jpg,払浪呐拱𨔍𠁀,払浪呐拱𨔍𠁀
Tale of Kieu 1872/page68b_5.jpg,扵空安稳𡎢空凭鐄,扵𦰤安德𡎢空凭鐄
DVSKTT-1 Quyen thu/DVSKTT_thu_VI_10b_4.jpg,德隆凣七,德隆太七
Tale of Kieu 1871/page133_2.jpg,澄春絲柳群撑,澄春絲柳群撑
Tale of Kieu 1872/page72a_13.jpg,底朱旦浽㵢花戞䕯,底朱旦浽㵢花戞䕯
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIV_55a_2.jpg,也伯,儉也
Tale of Kieu 1866/page027a_10.jpg,𢖵𠳒願約𠀧生,𢖵𠳒願約𠀧生
Tale of Kieu 1871/page073_9.jpg,唒浪𤾓𠰘坤分𨤰芇,󱚷浪𤾓𠰘坤分𨤰芇
Tale of Kieu 1872/page49b_3.jpg,債尼酉𤒘茹鐄拱𢧚,價尼酉𤒘茹鐄拱𢧚
Tale of Kieu 1866/page037a_9.jpg,唒浪𤾓𠰘坤分𨤰芇,󱚷浪𤾓𠰘坤分𨤰芇
Tale of Kieu 1871/page118_3.jpg,底朱旦浽㵢花𣼸䕯,底朱且浽㵢花夏濠
Tale of Kieu 1866/page067b_11.jpg,蔭牢曷玉蓝田買冬,蔭牢曷玉藍日買冬
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_I_16b_8.jpg,宋雍元,宋雍德
Luc Van Tien/nlvnpf-0059-093_11.jpg,芒恩畧沛謝恩朱耒,苦恩畧沛謝恩朱朱
Tale of Kieu 1871/page114_2.jpg,姉牢分蒙德苔,姉牢分蒙德苔
Tale of Kieu 1872/page37a_1.jpg,揞琹埃女𢴑𦀊朱停,擒琹埃女𢴑𦀊朱停
Tale of Kieu 1871/page046_21.jpg,些低沛慢埃󰠲𦓡浪,些低沛蔑埃󰠲𦓡浪
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_I_18a_3.jpg,宋雍四,宋雍熙
Tale of Kieu 1872/page79b_15.jpg,麻冲𥙧沛固㝵固些,礼它𨇜礼堆󰑼𨇜堆
Tale of Kieu 1872/page57a_19.jpg,払𠫾妾拱决𢚸嗔𠫾,払𠫾妾拱决𢚸嗔𠫾
Tale of Kieu 1871/page021_0.jpg,𥪝如㗂䳽𠖤戈,𤯩如㗂䳽𠖤戈
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_34b_10.jpg,公,年一
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_2a_3.jpg,公,公
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_33a_6.jpg,公,公
Tale of Kieu 1866/page026a_15.jpg,󰖆銀󰀎󰞺買󰑼𠊛𤐝,󰖆銀󰀎󰞺買󰑼𠊛𤐝
Luc Van Tien/nlvnpf-0059-088_9.jpg,令頒帶帽朱荣皈𣈙,令頒帶幅朱荣𢙇𣈙
Luc Van Tien/nlvnpf-0059-037_15.jpg,添𤴬冲胣如炮如𢬗,添𤴬冲胣如焒如𢬗
Tale of Kieu 1866/page032b_9.jpg,𬖉𠊛㐌屈󰋇岸橷撑,𬖉𠊛㐌用󰋇岸橷撑
Tale of Kieu 1871/page013_12.jpg,散霜㐌𧡊䏾𠊛,散霜㐌𧡊䏾𠊛
Tale of Kieu 1871/page076_5.jpg,𥊛車娘㐌𤏣澄裊車,𬂙車娘㐌𤏣澄裊車
Tale of Kieu 1866/page038b_5.jpg,𥊛車娘㐌𤏣澄裊車,𠀧車娘㐌𤏣澄裊車
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_16a_13.jpg,宋正和,宋政和
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VIII_16a_0.jpg,用多方耳,用多方耳
Tale of Kieu 1871/page040_5.jpg,𣎀𣎀寒食𣈜𣈜元宵,蹺𦓡寒食𣈜𣈜元習
Tale of Kieu 1871/page079_14.jpg,𢫘𠳒娘買䜹戈,𢫘𠳒娘買䜹戈
Luc Van Tien/nlvnpf-0059-081_6.jpg,拠冲册史呐𦋦,㨿冲册史呐𦋦
Tale of Kieu 1866/page045a_4.jpg,妾如𡥵燕落弹,妾如昆燕落弹
Tale of Kieu 1866/page019b_10.jpg,自低𧣳𣷭邊𡗶,自低𧣳𣷭邊𡗶
Luc Van Tien/nlvnpf-0059-078_3.jpg,沉船𢧚浽𨉓𦋦󰡫尼,沉㵢𢧚浽𨉓𦋦󰡫尼
Tale of Kieu 1866/page047a_17.jpg,蹺強添伴別󰑼𠫾兜,蹺強添伴別󰑼𠫾󰠳
Luc Van Tien/nlvnpf-0059-078_17.jpg,店又𢪀量𠬠𠁀㤕車,店又𢪀量𠬠𠁀𢬣車
Tale of Kieu 1866/page051a_9.jpg,㐌信調𠓀乙𥄮調𡢐,㐌信調𠓀乙𥄮調𡢐
Tale of Kieu 1871/page018_23.jpg,駸駸氷𨇒園𣌉󰜋命,腰𣅘永𨇒園𣌉󰜋命
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_21b_2.jpg,傳者,神也
Tale of Kieu 1866/page017b_21.jpg,觥𢆥奔粉半香㐌例,觥𢆥奔粉半香㐌例
Tale of Kieu 1871/page019_22.jpg,生浪𩙌沫𦝄𬺚,生浪𩙌沫𦝄𤄯
Tale of Kieu 1872/page63b_6.jpg,抪身󰡲貝朝庭,沛身󰡲貝朝達
Tale of Kieu 1872/page82a_5.jpg,荫牢曷玉蓝田買冬,防牢昌玉篮闭買冬
Luc Van Tien/nlvnpf-0059-020_2.jpg,寒江丿㐌細耒,寒江丿㐌細耒
Tale of Kieu 1871/page091_14.jpg,戈制体㗂娘翹,戈制体㗂娘翹
Luc Van Tien/nlvnpf-0059-037_10.jpg,庒戈爫福朱払,󰝸戈約福宋払
Tale of Kieu 1872/page74a_0.jpg,醒𦋦買𠯇拱払,醒𦋦買𣲆拱払
Luc Van Tien/nlvnpf-0059-008_11.jpg,渚涓退与模糊害民,渚涓退弓漢湖害民
Tale of Kieu 1871/page072_23.jpg,𭛣娘仍𥞁巴蜍悁身,役娘仍押巴蜍悁身
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VII_42a_12.jpg,子,子
Tale of Kieu 1871/page087_19.jpg,迍茹唉暫朱娘翥蹎,迍茹唉暫朱娘翥蹎
Tale of Kieu 1866/page052b_17.jpg,洒𦋦㐌泣渗𠓨㐌𥹰,洒𦋦㐌泣添𠓨㐌溇
Tale of Kieu 1872/page23a_5.jpg,昆蜂㐌𨸈塘𠫾𨇒𧗱,昆蜂㐌園塘𠫾頭𧗱
Tale of Kieu 1872/page48b_13.jpg,娘𦋦𢭸䏾畑終更𨱽,娘𦋦𢭸䏾畑終更𨱽
Luc Van Tien/nlvnpf-0059-015_11.jpg,𤾓𠄼朱援𢚸崙󰠃払,𤾓𠄼朱發毛常󰠃払
Luc Van Tien/nlvnpf-0059-097_18.jpg,典𫢩買訴正邪,典𫢩買訴正邪
Tale of Kieu 1872/page49b_8.jpg,𠦳初欧拱󰡫尼,𠦳初欧拱󰡫尼
Tale of Kieu 1872/page82a_8.jpg,払浪譜意𢬣芇,払浪譜意𢬣芇
Luc Van Tien/nlvnpf-0059-086_6.jpg,翁浪啐㐌𦊚𢆥,翁浪𠳒㐌𦊚𢆥
Tale of Kieu 1872/page15b_17.jpg,群𧗱群女旦㝵暗𫢩,群𧗱群女旦㝵𦖑󰅒
Tale of Kieu 1871/page113_21.jpg,娘群帖帖聀鐄渚泒,娘群帖妾聀鐄渚派
Luc Van Tien/nlvnpf-0059-036_2.jpg,畧䀡尋世爫頭,畧䀡尋世爫頭
Tale of Kieu 1872/page68a_19.jpg,修󰑼桧福情󰑼𦀊寃,修󰑼𤞻󰘚情󰑼𦀊寃
Luc Van Tien/nlvnpf-0059-005_2.jpg,尊師𦖑呐添傷,尊師𦖑呐添傷
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_6b_7.jpg,官,官
Tale of Kieu 1871/page102_4.jpg,𮎦雄㗂㐌噲浪,𮎦雄㗂㐌噲浪
Tale of Kieu 1872/page61b_2.jpg,娘浪弄弄𡗶高,娘浪弄立𡗶高
Tale of Kieu 1872/page74b_7.jpg,𢹣󰡲埬秩𠬠城臨淄,錄󰡲埬秩𠬠城臨淄
Tale of Kieu 1866/page030b_6.jpg,濁𬈴身拱󰑼身,濁船身拱󰑼身
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_77a_8.jpg,至浮虜,至游虜
Tale of Kieu 1866/page030a_10.jpg,𧡊𠳒鐄𥒥知知,𧡊𠳒鐄𥒥知知
Luc Van Tien/nlvnpf-0059-077_11.jpg,𡟱𫯳𡢐拱森𡆫𠬠尼,婍𫯳𡢐拱茶𡆫𠬠尼
Luc Van Tien/nlvnpf-0059-008_8.jpg,雲仙𨅸吏边塘,󰂇仙𨅸吏边塘
Tale of Kieu 1872/page06a_10.jpg,翹自𧿨𨃴帳花,翹自𧿨𨃴帳花
Tale of Kieu 1872/page39b_6.jpg,娘浪𡽫渃賒𣾺,娘浪𡽫渃賒𣾺
Tale of Kieu 1872/page62b_14.jpg,㤕娘群𡮍双親,㤕娘群出双親
Tale of Kieu 1866/page055b_5.jpg,尼催歇刼󰠣膓󰑼低,尼催歇刼断膓󰑼低
Tale of Kieu 1872/page52a_9.jpg,麻払束手𦋦㝵抪𢬣,麻払束于𦋦㝵抪𢬣
Tale of Kieu 1866/page042b_8.jpg,垠碎𨅸吏󰜋边,垠碎𨅸吏󰜋边
Tale of Kieu 1866/page059b_13.jpg,連𠶆員外翁妑共𨖅,連𠶆員外翁妑拱𨖅
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_II_35b_7.jpg,化是,化是
Tale of Kieu 1872/page66b_5.jpg,𥪞𠇮𢪀㐌󰡏㝵托寃,𥪝𠇮𪟽㐌󰡏㝵托寃
Tale of Kieu 1871/page069_14.jpg,𧿆𣦍𨖲馭卽時,𧿆𣦍蓮馭卽時
Tale of Kieu 1871/page021_14.jpg,𠳒鐄𠳐領意高,𠳒鐄𠳐領意高
Tale of Kieu 1871/page070_1.jpg,碎隊尋覩娘芇𧡊󰠳,碎隊尋覩娘芇𧡊󰠳
Tale of Kieu 1872/page14a_14.jpg,𠳒鐄𠳐領意高,𠳒鐄𠳐領意高
Tale of Kieu 1866/page026a_18.jpg,仍𦖑呐㐌𢢆樁,仍𦖑呐㐌𢢆椿
Tale of Kieu 1872/page17b_18.jpg,旦都斤色斤才,旦調仃色汀才
Tale of Kieu 1866/page014a_14.jpg,旦都斤色斤才,旦都斤色斤才
Tale of Kieu 1871/page006_22.jpg,鞋文吝𨀈𨤮撑,葉文吝𨀈𨤮撑
Luc Van Tien/nlvnpf-0059-103_0.jpg,漁樵󰉨㐌名標,浪樵󰉨㐌各梗
Luc Van Tien/nlvnpf-0059-093_7.jpg,状元倍𡲤𠖈跪𥿺𢬣,状元倍𡲤𠖈跪𦀊𢬣
Tale of Kieu 1866/page031b_5.jpg,束翁催拱擛𠳒風波,束翁催拱擛𠳒風波
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_II_11b_22.jpg,漢元朔,漢元朔
Tale of Kieu 1866/page023b_21.jpg,些低沛摱埃兜𦓡浪,些低沛摱埃󰠲𦓡浪
Tale of Kieu 1871/page032_5.jpg,計爫牢掣閍萬愛恩,計爫牢掣𰿘萬愛恩
Tale of Kieu 1871/page016_3.jpg,情強滲𤀏𢚸強謹魚,情強滲𤀏𢚸強謹魚
Luc Van Tien/nlvnpf-0059-027_1.jpg,底民細浽沙𡌢𤇧𧯄,悶𣋚細浽沙𢺺醒終
Luc Van Tien/nlvnpf-0059-036_16.jpg,童浪柴寔固才,童浪柴寔固才
Tale of Kieu 1872/page81a_2.jpg,𡦂貞群𠬠𡮍尼,𪧚貞群𠬠夢尼
Tale of Kieu 1866/page051b_8.jpg,㤕娘群拙双親,㤕娘群拙双親
Tale of Kieu 1871/page038_14.jpg,𭰃𠳒客買䜹浪,他𠳒客買䜹浪
Tale of Kieu 1871/page131_18.jpg,情緣󰀎合散尼,情緣󰀎合散尼
Tale of Kieu 1872/page48b_5.jpg,倍傍強呐強唭朱戈,倍傍強呐強唭朱戈
Tale of Kieu 1871/page104_17.jpg,洒𦋦㐌泣渗𠓨㐌溇,洒𦋦㐌泣奏𠓨㐌溇
Tale of Kieu 1872/page09a_17.jpg,庄緣渚易𠓨𢬣埃扲,庄絲渚易𠓨𢬣𢖵扲
Tale of Kieu 1872/page43a_10.jpg,産屍無主边滝,産屍便王边滝
Tale of Kieu 1866/page059b_2.jpg,浪碎卒过蹎𦋦,浪碎卒過蹎𦋦
Luc Van Tien/nlvnpf-0059-010_8.jpg,臨危󰝸及解危,臨危庒及觧渚
Tale of Kieu 1866/page03b_8.jpg,㐌弄顯現朱󰏙,㐌𢚸顯現朱󰏙
Tale of Kieu 1871/page063_2.jpg,吀払料急吏茹,吀払料急吏茹
Tale of Kieu 1872/page34b_15.jpg,寓情𢬣草𠬠偏律唐,寓情𢬣𢜝𠬠梧律唐
Tale of Kieu 1872/page79a_1.jpg,察𠇮𤋵𫗄油湄㐌𡗉,察𠇮特𩙌油湄㐌淄
Tale of Kieu 1872/page24b_15.jpg,体𦝄麻𢢆仍𠳒𡽫滝,体𦝄麻𢢆仍𠳒𡽫滝
Tale of Kieu 1871/page082_0.jpg,㐌甘𠹾萡貝情,㐌甘𠹾萡貝𦀊
Tale of Kieu 1872/page17b_17.jpg,湿忿如菊調𤷍如梅,湿約𠹾菊禍候如梅
Tale of Kieu 1871/page068_10.jpg,𠓀朱補恄仍𠊛,𠓀朱補恄仍𠊛
